   1.00000005E-03  -1.87644344E-02  -6.34033483E-07
   1.76929999E-02  -1.87129080E-02  -5.42114458E-06
   3.43860015E-02  -1.87144205E-02  -9.95952632E-06
   5.10779992E-02  -1.87171381E-02  -1.47182445E-05
   6.77710027E-02  -1.87207367E-02  -1.92157495E-05
   8.44639987E-02  -1.87254269E-02  -2.39151886E-05
  0.101157002      -1.87311787E-02  -2.87953008E-05
  0.117849998      -1.87379960E-02  -3.34023898E-05
  0.134543002      -1.87458731E-02  -3.81650061E-05
  0.151234999      -1.87547877E-02  -4.28747262E-05
  0.167927995      -1.87647287E-02  -4.77166141E-05
  0.184621006      -1.87756605E-02  -5.24804200E-05
  0.201314002      -1.87878069E-02  -5.71505079E-05
  0.218006998      -1.88009217E-02  -6.21770378E-05
  0.234698996      -1.88151989E-02  -6.70795635E-05
  0.251392007      -1.88303888E-02  -7.18596857E-05
  0.268085003      -1.88469123E-02  -7.69508115E-05
  0.284777999      -1.88642927E-02  -8.18955377E-05
  0.301470995      -1.88829303E-02  -8.69155410E-05
  0.318163991      -1.89025868E-02  -9.19966405E-05
  0.334856004      -1.89234558E-02  -9.71211120E-05
  0.351549000      -1.89454723E-02  -1.02277008E-04
  0.368241996      -1.89688187E-02  -1.07458887E-04
  0.384934992      -1.89930219E-02  -1.12864596E-04
  0.401627988      -1.90186854E-02  -1.18268559E-04
  0.418321013      -1.90453269E-02  -1.23665930E-04
  0.435012996      -1.90733224E-02  -1.29249267E-04
  0.451705992      -1.91024225E-02  -1.34782720E-04
  0.468398988      -1.91327445E-02  -1.40481367E-04
  0.485092014      -1.91644691E-02  -1.46315258E-04
  0.501784980      -1.91975348E-02  -1.52048931E-04
  0.518477023      -1.92316379E-02  -1.57899354E-04
  0.535170019      -1.92673746E-02  -1.64047640E-04
  0.551863015      -1.93042066E-02  -1.70047264E-04
  0.568556011      -1.93425119E-02  -1.76315240E-04
  0.585249007      -1.93822030E-02  -1.82608361E-04
  0.601942003      -1.94233805E-02  -1.89106388E-04
  0.618633986      -1.94657575E-02  -1.95811837E-04
  0.635326982      -1.95098557E-02  -2.02474766E-04
  0.652019978      -1.95553768E-02  -2.09259189E-04
  0.668712974      -1.96024198E-02  -2.16172455E-04
  0.685406029      -1.96510646E-02  -2.23372132E-04
  0.702098012      -1.97011959E-02  -2.30627164E-04
  0.718791008      -1.97529104E-02  -2.38106280E-04
  0.735484004      -1.98064502E-02  -2.45571224E-04
  0.752177000      -1.98614988E-02  -2.53398262E-04
  0.768869996      -1.99185163E-02  -2.61335575E-04
  0.785562992      -1.99771486E-02  -2.69356591E-04
  0.802254975      -2.00376250E-02  -2.77802668E-04
  0.818947971      -2.00999621E-02  -2.86229711E-04
  0.835641026      -2.01642141E-02  -2.95005855E-04
  0.852334023      -2.02303529E-02  -3.04059009E-04
  0.869027019      -2.02985965E-02  -3.13134951E-04
  0.885720015      -2.03687269E-02  -3.22589098E-04
  0.902411997      -2.04411186E-02  -3.32329102E-04
  0.919104993      -2.05156915E-02  -3.42291460E-04
  0.935797989      -2.05926150E-02  -3.52593430E-04
  0.952490985      -2.06716061E-02  -3.63172847E-04
  0.969183981      -2.07529869E-02  -3.74122785E-04
  0.985876024      -2.08370034E-02  -3.85339750E-04
   1.00256896      -2.09233426E-02  -3.96938151E-04
   1.01926196      -2.10122429E-02  -4.08808555E-04
   1.03595495      -2.11038943E-02  -4.21182631E-04
   1.05264795      -2.11983044E-02  -4.33789915E-04
   1.06934094      -2.12954599E-02  -4.47012630E-04
   1.08603299      -2.13956330E-02  -4.60548617E-04
   1.10272598      -2.14989278E-02  -4.74583881E-04
   1.11941898      -2.16052327E-02  -4.89151978E-04
   1.13611197      -2.17147171E-02  -5.04051626E-04
   1.15280497      -2.18277462E-02  -5.19606809E-04
   1.16949701      -2.19441094E-02  -5.35795931E-04
   1.18619001      -2.20641661E-02  -5.52697573E-04
   1.20288301      -2.21879575E-02  -5.70069009E-04
   1.21957600      -2.23156214E-02  -5.88128984E-04
   1.23626900      -2.24474110E-02  -6.06900023E-04
   1.25296199      -2.25833263E-02  -6.26375549E-04
   1.26965404      -2.27236431E-02  -6.46831293E-04
   1.28634703      -2.28685290E-02  -6.67849265E-04
   1.30304003      -2.30181012E-02  -6.89925102E-04
   1.31973302      -2.31725369E-02  -7.12880923E-04
   1.33642602      -2.33322140E-02  -7.36912712E-04
   1.35311902      -2.34971847E-02  -7.61857955E-04
   1.36981106      -2.36677919E-02  -7.87921657E-04
   1.38650405      -2.38442924E-02  -8.15208128E-04
   1.40319705      -2.40269769E-02  -8.43725051E-04
   1.41989005      -2.42159069E-02  -8.73340876E-04
   1.43658304      -2.44114716E-02  -9.04383254E-04
   1.45327497      -2.46142186E-02  -9.36787226E-04
   1.46996796      -2.48241108E-02  -9.70513560E-04
   1.48666096      -2.50417516E-02  -1.00564572E-03
   1.50335395      -2.52674129E-02  -1.04227383E-03
   1.52004695      -2.55014971E-02  -1.08039286E-03
   1.53673995      -2.57444251E-02  -1.11973437E-03
   1.55343199      -2.59964634E-02  -1.16032420E-03
   1.57012498      -2.62583606E-02  -1.20191602E-03
   1.58681798      -2.65304986E-02  -1.24414999E-03
   1.60351098      -2.68133860E-02  -1.28653203E-03
   1.62020397      -2.71076560E-02  -1.32814632E-03
   1.63689601      -2.74142921E-02  -1.36792753E-03
   1.65358901      -2.77340803E-02  -1.40396075E-03
   1.67028201      -2.80686747E-02  -1.43368798E-03
   1.68697500      -2.84206364E-02  -1.45347917E-03
   1.70366800      -2.87938174E-02  -1.45817897E-03
   1.72036099      -2.91953422E-02  -1.44061807E-03
   1.73705304      -2.96379756E-02  -1.39250210E-03
   1.75374603      -3.01430468E-02  -1.30612473E-03
   1.77043903      -3.07452660E-02  -1.18092564E-03
   1.78713202      -3.14901881E-02  -1.03650347E-03
   1.80382502      -3.24187167E-02  -9.25240107E-04
   1.82051802      -3.35381404E-02  -9.25866305E-04
   1.83721006      -3.48094106E-02  -1.10986014E-03
   1.85390306      -3.61669473E-02  -1.51118357E-03
   1.87059605      -3.75556350E-02  -2.11898005E-03
   1.88728905      -3.89687121E-02  -2.90633854E-03
   1.90398204      -4.04380746E-02  -3.89243173E-03
   1.92067397      -4.19653393E-02  -5.16002532E-03
   1.93736696      -4.34796363E-02  -6.80131838E-03
