# E (eV)  ldosup(E)  ldosdw(E) pdosup(E)  pdosdw(E)  pdosup(E)  pdosdw(E)  pdosup(E)  pdosdw(E) 
  -6.000  0.165E+00  0.142E+00  0.605E-01  0.504E-01  0.585E-01  0.437E-01  0.464E-01  0.475E-01
  -5.950  0.141E+00  0.136E+00  0.533E-01  0.497E-01  0.484E-01  0.416E-01  0.392E-01  0.445E-01
  -5.900  0.143E+00  0.153E+00  0.480E-01  0.628E-01  0.555E-01  0.450E-01  0.398E-01  0.449E-01
  -5.850  0.272E+00  0.143E+00  0.827E-01  0.537E-01  0.107E+00  0.479E-01  0.819E-01  0.416E-01
  -5.800  0.326E+00  0.130E+00  0.108E+00  0.490E-01  0.122E+00  0.457E-01  0.953E-01  0.352E-01
  -5.750  0.198E+00  0.202E+00  0.654E-01  0.640E-01  0.643E-01  0.838E-01  0.682E-01  0.544E-01
  -5.700  0.101E+00  0.260E+00  0.321E-01  0.790E-01  0.262E-01  0.100E+00  0.425E-01  0.804E-01
  -5.650  0.796E-01  0.197E+00  0.218E-01  0.643E-01  0.203E-01  0.697E-01  0.375E-01  0.629E-01
  -5.600  0.771E-01  0.899E-01  0.197E-01  0.300E-01  0.201E-01  0.223E-01  0.373E-01  0.377E-01
  -5.550  0.139E+00  0.685E-01  0.404E-01  0.198E-01  0.332E-01  0.168E-01  0.655E-01  0.319E-01
  -5.500  0.160E+00  0.586E-01  0.580E-01  0.159E-01  0.349E-01  0.146E-01  0.669E-01  0.281E-01
  -5.450  0.141E+00  0.171E+00  0.585E-01  0.504E-01  0.318E-01  0.377E-01  0.506E-01  0.824E-01
  -5.400  0.140E+00  0.149E+00  0.576E-01  0.519E-01  0.326E-01  0.322E-01  0.502E-01  0.651E-01
  -5.350  0.172E+00  0.123E+00  0.602E-01  0.481E-01  0.447E-01  0.276E-01  0.673E-01  0.476E-01
  -5.300  0.152E+00  0.116E+00  0.532E-01  0.437E-01  0.348E-01  0.262E-01  0.645E-01  0.456E-01
  -5.250  0.183E+00  0.162E+00  0.616E-01  0.550E-01  0.437E-01  0.411E-01  0.778E-01  0.656E-01
  -5.200  0.193E+00  0.132E+00  0.568E-01  0.478E-01  0.478E-01  0.280E-01  0.884E-01  0.558E-01
  -5.150  0.273E+00  0.154E+00  0.614E-01  0.580E-01  0.766E-01  0.331E-01  0.135E+00  0.633E-01
  -5.100  0.492E+00  0.149E+00  0.669E-01  0.526E-01  0.142E+00  0.336E-01  0.283E+00  0.631E-01
  -5.050  0.244E+00  0.154E+00  0.945E-01  0.483E-01  0.551E-01  0.370E-01  0.949E-01  0.691E-01
  -5.000  0.368E+00  0.173E+00  0.157E+00  0.326E-01  0.827E-01  0.442E-01  0.128E+00  0.958E-01
  -4.950  0.275E+00  0.345E+00  0.133E+00  0.614E-01  0.540E-01  0.921E-01  0.882E-01  0.192E+00
  -4.900  0.245E+00  0.412E+00  0.973E-01  0.113E+00  0.697E-01  0.102E+00  0.778E-01  0.196E+00
  -4.850  0.157E+00  0.342E+00  0.884E-01  0.170E+00  0.380E-01  0.580E-01  0.309E-01  0.113E+00
  -4.800  0.171E+00  0.260E+00  0.818E-01  0.157E+00  0.459E-01  0.361E-01  0.436E-01  0.662E-01
  -4.750  0.256E+00  0.113E+00  0.949E-01  0.427E-01  0.909E-01  0.284E-01  0.699E-01  0.417E-01
  -4.700  0.289E+00  0.152E+00  0.852E-01  0.496E-01  0.114E+00  0.489E-01  0.905E-01  0.532E-01
