# ik    E (eV)  dosup(E)   dosdw(E)  pdosup(E)  pdosdw(E)
    1  -14.102 -0.443E-02  0.108E+02 -0.430E-02  0.115E+02
    1  -14.052 -0.370E-04  0.727E+01 -0.359E-04  0.757E+01
    1  -14.002 -0.989E-07  0.110E+02 -0.960E-07  0.106E+02
    1  -13.952  0.000E+00  0.214E+02  0.000E+00  0.207E+02
    1  -13.902  0.000E+00  0.735E+01  0.000E+00  0.711E+01
    1  -13.852  0.000E+00 -0.273E+01  0.000E+00 -0.265E+01
    1  -13.802  0.000E+00 -0.951E+00  0.000E+00 -0.920E+00
    1  -13.752  0.000E+00 -0.634E-01  0.000E+00 -0.613E-01
    1  -13.702  0.000E+00 -0.121E-02  0.000E+00 -0.117E-02
    1  -13.652  0.000E+00 -0.717E-05  0.000E+00 -0.694E-05
    1  -13.602  0.000E+00 -0.137E-07  0.000E+00 -0.133E-07
    1  -13.552  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -13.502  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -13.452  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -13.402  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -13.352  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -13.302  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -13.252  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -13.202  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -13.152  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -13.102  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -13.052  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -13.002  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -12.952  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -12.902  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -12.852  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -12.802  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -12.752  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -12.702  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -12.652  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -12.602  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -12.552  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -12.502  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -12.452  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -12.402  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -12.352  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -12.302  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -12.252  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -12.202  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -12.152  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -12.102  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -12.052  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -12.002  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -11.952  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -11.902  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -11.852  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -11.802  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -11.752  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -11.702  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -11.652  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -11.602  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -11.552  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -11.502  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -11.452  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -11.402  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -11.352  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -11.302  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -11.252  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -11.202  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -11.152  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -11.102  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -11.052  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -11.002  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -10.952  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -10.902  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -10.852  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -10.802  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -10.752  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -10.702  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -10.652  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -10.602  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -10.552  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -10.502  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -10.452  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -10.402  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -10.352  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -10.302  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -10.252  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -10.202  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -10.152  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -10.102  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -10.052  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1  -10.002  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -9.952  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -9.902  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -9.852  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -9.802  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -9.752  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -9.702  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -9.652  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -9.602  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -9.552  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -9.502  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -9.452  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -9.402  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -9.352  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -9.302  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -9.252  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -9.202  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -9.152  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -9.102  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -9.052  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -9.002  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -8.952  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -8.902  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -8.852  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -8.802  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -8.752  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -8.702  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -8.652  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -8.602  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -8.552  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -8.502  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -8.452  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -8.402  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -8.352  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -8.302  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -8.252  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -8.202  0.810E-14  0.000E+00  0.804E-14  0.000E+00
    1   -8.152  0.315E-10  0.973E-12  0.312E-10  0.966E-12
    1   -8.102  0.409E-07  0.204E-08  0.406E-07  0.203E-08
    1   -8.052  0.177E-04  0.143E-05  0.176E-04  0.142E-05
    1   -8.002  0.253E-02  0.332E-03  0.251E-02  0.329E-03
    1   -7.952  0.119E+00  0.253E-01  0.118E+00  0.251E-01
    1   -7.902  0.179E+01  0.627E+00  0.177E+01  0.622E+00
    1   -7.852  0.864E+01  0.487E+01  0.859E+01  0.483E+01
    1   -7.802  0.157E+02  0.111E+02  0.158E+02  0.110E+02
    1   -7.752  0.209E+02  0.661E+01  0.214E+02  0.660E+01
    1   -7.702  0.172E+02  0.849E+01  0.179E+02  0.873E+01
    1   -7.652  0.856E+01  0.214E+02  0.949E+01  0.219E+02
    1   -7.602  0.167E+02  0.113E+02  0.180E+02  0.115E+02
    1   -7.552  0.123E+02  0.330E+01  0.125E+02  0.301E+01
    1   -7.502  0.635E+00  0.173E+02  0.431E+00  0.166E+02
    1   -7.452  0.540E+01  0.169E+02  0.525E+01  0.164E+02
    1   -7.402  0.288E+02  0.205E+01  0.285E+02  0.222E+01
    1   -7.352  0.385E+02  0.878E+01  0.385E+02  0.987E+01
    1   -7.302  0.109E+02  0.311E+02  0.112E+02  0.335E+02
    1   -7.252 -0.431E+01  0.327E+02 -0.431E+01  0.339E+02
    1   -7.202 -0.165E+01  0.878E+01 -0.167E+01  0.858E+01
    1   -7.152 -0.130E+00 -0.359E+01 -0.132E+00 -0.374E+01
    1   -7.102 -0.301E-02 -0.147E+01 -0.306E-02 -0.148E+01
    1   -7.052 -0.219E-04 -0.120E+00 -0.223E-04 -0.121E+00
    1   -7.002  0.513E-04 -0.282E-02  0.495E-04 -0.284E-02
    1   -6.952  0.681E-02 -0.208E-04  0.657E-02 -0.209E-04
    1   -6.902  0.295E+00 -0.483E-07  0.285E+00 -0.486E-07
    1   -6.852  0.409E+01  0.740E-06  0.395E+01  0.697E-06
    1   -6.802  0.173E+02  0.219E-03  0.167E+02  0.207E-03
    1   -6.752  0.195E+02  0.214E-01  0.188E+02  0.202E-01
    1   -6.702  0.182E+01  0.681E+00  0.175E+01  0.642E+00
    1   -6.652 -0.249E+01  0.686E+01 -0.240E+01  0.646E+01
    1   -6.602 -0.442E+00  0.206E+02 -0.427E+00  0.194E+02
    1   -6.552  0.154E+00  0.150E+02  0.160E+00  0.142E+02
    1   -6.502  0.311E+01 -0.113E+01  0.320E+01 -0.106E+01
    1   -6.452  0.183E+02 -0.164E+01  0.187E+02 -0.153E+01
    1   -6.402  0.322E+02  0.256E+01  0.330E+02  0.263E+01
    1   -6.352  0.116E+02  0.133E+02  0.118E+02  0.136E+02
    1   -6.302 -0.376E+01  0.262E+02 -0.385E+01  0.266E+02
    1   -6.252 -0.151E+01  0.198E+02 -0.154E+01  0.201E+02
    1   -6.202 -0.935E-01  0.775E+00 -0.972E-01  0.775E+00
    1   -6.152  0.524E+00 -0.267E+01  0.487E+00 -0.271E+01
    1   -6.102  0.441E+01 -0.460E+00  0.410E+01 -0.466E+00
    1   -6.052  0.109E+02 -0.166E-01  0.101E+02 -0.171E-01
    1   -6.002  0.602E+01  0.140E+00  0.560E+01  0.128E+00
    1   -5.952 -0.102E+01  0.198E+01 -0.950E+00  0.181E+01
    1   -5.902 -0.128E+00  0.854E+01 -0.688E-01  0.780E+01
    1   -5.852  0.470E+01  0.997E+01  0.476E+01  0.913E+01
    1   -5.802  0.110E+02  0.303E+01  0.111E+02  0.305E+01
    1   -5.752  0.551E+01  0.734E+01  0.558E+01  0.790E+01
    1   -5.702 -0.116E+01  0.954E+01 -0.117E+01  0.101E+02
    1   -5.652 -0.670E+00  0.940E+00 -0.679E+00  0.991E+00
    1   -5.602 -0.367E-01 -0.125E+01 -0.377E-01 -0.131E+01
    1   -5.552  0.664E+00 -0.224E+00  0.656E+00 -0.236E+00
    1   -5.502  0.677E+01  0.129E+00  0.668E+01  0.128E+00
    1   -5.452  0.205E+02  0.249E+01  0.203E+02  0.248E+01
    1   -5.402  0.152E+02  0.139E+02  0.150E+02  0.138E+02
    1   -5.352 -0.107E+01  0.216E+02 -0.106E+01  0.215E+02
    1   -5.302 -0.187E+01  0.540E+01 -0.184E+01  0.537E+01
    1   -5.252 -0.218E+00 -0.276E+01 -0.215E+00 -0.275E+01
    1   -5.202 -0.673E-02 -0.757E+00 -0.664E-02 -0.753E+00
    1   -5.152 -0.631E-04 -0.436E-01 -0.624E-04 -0.434E-01
    1   -5.102 -0.189E-06 -0.730E-03 -0.187E-06 -0.726E-03
    1   -5.052  0.000E+00 -0.383E-05  0.000E+00 -0.381E-05
    1   -5.002  0.174E-14  0.000E+00  0.176E-14  0.000E+00
    1   -4.952  0.815E-11  0.000E+00  0.827E-11  0.000E+00
    1   -4.902  0.128E-07  0.000E+00  0.130E-07  0.000E+00
    1   -4.852  0.670E-05  0.000E+00  0.680E-05  0.000E+00
    1   -4.802  0.116E-02  0.145E-11  0.118E-02  0.142E-11
    1   -4.752  0.660E-01  0.288E-08  0.670E-01  0.283E-08
    1   -4.702  0.121E+01  0.191E-05  0.123E+01  0.187E-05
    1   -4.652  0.684E+01  0.420E-03  0.694E+01  0.413E-03
    1   -4.602  0.109E+02  0.304E-01  0.110E+02  0.298E-01
    1   -4.552  0.283E+01  0.711E+00  0.287E+01  0.698E+00
    1   -4.502 -0.138E+01  0.521E+01 -0.140E+01  0.512E+01
    1   -4.452 -0.390E+00  0.111E+02 -0.396E+00  0.109E+02
    1   -4.402 -0.229E-01  0.488E+01 -0.233E-01  0.479E+01
    1   -4.352 -0.390E-03 -0.126E+01 -0.396E-03 -0.123E+01
    1   -4.302 -0.197E-05 -0.600E+00 -0.200E-05 -0.589E+00
    1   -4.252  0.451E-04 -0.471E-01  0.455E-04 -0.462E-01
    1   -4.202  0.614E-02 -0.104E-02  0.620E-02 -0.102E-02
    1   -4.152  0.273E+00 -0.707E-05  0.276E+00 -0.694E-05
    1   -4.102  0.389E+01 -0.155E-07  0.393E+01 -0.152E-07
    1   -4.052  0.169E+02  0.806E-11  0.171E+02  0.791E-11
    1   -4.002  0.198E+02  0.140E-07  0.199E+02  0.137E-07
    1   -3.952  0.215E+01  0.805E-05  0.217E+01  0.790E-05
    1   -3.902 -0.253E+01  0.154E-02 -0.256E+01  0.151E-02
    1   -3.852 -0.446E+00  0.966E-01 -0.455E+00  0.947E-01
    1   -3.802  0.755E+00  0.195E+01  0.636E+00  0.192E+01
    1   -3.752  0.777E+01  0.123E+02  0.679E+01  0.121E+02
    1   -3.702  0.263E+02  0.224E+02  0.239E+02  0.219E+02
    1   -3.652  0.265E+02  0.113E+02  0.251E+02  0.111E+02
    1   -3.602  0.267E+01  0.151E+02  0.283E+01  0.147E+02
    1   -3.552 -0.338E+01  0.243E+02 -0.320E+01  0.217E+02
    1   -3.502 -0.657E+00  0.131E+02 -0.635E+00  0.820E+01
    1   -3.452  0.417E+00  0.194E+01  0.416E+00  0.761E-02
    1   -3.402  0.403E+01 -0.177E+01  0.402E+01 -0.120E+01
    1   -3.352  0.107E+02 -0.568E+00  0.107E+02 -0.325E+00
    1   -3.302  0.658E+01  0.189E+00  0.656E+01  0.206E+00
    1   -3.252 -0.878E+00  0.271E+01 -0.875E+00  0.269E+01
    1   -3.202 -0.165E+00  0.959E+01 -0.168E+00  0.955E+01
    1   -3.152  0.666E+01  0.867E+01  0.661E+01  0.863E+01
    1   -3.102  0.232E+02  0.624E-01  0.231E+02  0.599E-01
    1   -3.052  0.308E+02 -0.346E+00  0.298E+02 -0.410E+00
    1   -3.002  0.286E+02  0.705E+01  0.234E+02  0.638E+01
    1   -2.952  0.147E+02  0.209E+02  0.967E+01  0.189E+02
    1   -2.902 -0.213E+01  0.145E+02 -0.206E+01  0.131E+02
    1   -2.852 -0.218E+01 -0.135E+01 -0.158E+01 -0.122E+01
    1   -2.802 -0.255E+00 -0.173E+01 -0.177E+00 -0.157E+01
    1   -2.752 -0.814E-02  0.975E+00 -0.558E-02  0.765E+00
    1   -2.702  0.628E-04  0.938E+01  0.135E-03  0.757E+01
    1   -2.652  0.132E-01  0.224E+02  0.175E-01  0.182E+02
    1   -2.602  0.395E+00  0.153E+02  0.524E+00  0.137E+02
    1   -2.552  0.374E+01  0.844E+01  0.497E+01  0.104E+02
    1   -2.502  0.105E+02  0.519E+01  0.140E+02  0.639E+01
    1   -2.452  0.705E+01 -0.102E+01  0.937E+01 -0.113E+01
    1   -2.402 -0.934E-01 -0.801E+00 -0.328E+00 -0.913E+00
    1   -2.352  0.587E+01 -0.796E-01  0.571E+01 -0.908E-01
    1   -2.302  0.204E+02 -0.215E-02  0.208E+02 -0.245E-02
    1   -2.252  0.152E+02 -0.178E-04  0.155E+02 -0.203E-04
    1   -2.202 -0.104E+01 -0.471E-07 -0.106E+01 -0.539E-07
    1   -2.152 -0.187E+01  0.132E-06 -0.191E+01  0.797E-07
    1   -2.102 -0.220E+00  0.469E-04 -0.224E+00  0.283E-04
    1   -2.052 -0.683E-02  0.549E-02 -0.695E-02  0.331E-02
    1   -2.002 -0.644E-04  0.210E+00 -0.655E-04  0.126E+00
    1   -1.952 -0.194E-06  0.255E+01 -0.197E-06  0.154E+01
    1   -1.902  0.000E+00  0.940E+01  0.000E+00  0.566E+01
    1   -1.852  0.000E+00  0.893E+01  0.000E+00  0.538E+01
    1   -1.802  0.000E+00  0.398E+00  0.000E+00  0.345E+00
    1   -1.752  0.000E+00  0.195E+01  0.000E+00  0.287E+01
    1   -1.702  0.000E+00  0.152E+02  0.000E+00  0.175E+02
    1   -1.652  0.000E+00  0.209E+02  0.000E+00  0.241E+02
    1   -1.602  0.000E+00  0.382E+01  0.000E+00  0.437E+01
    1   -1.552  0.000E+00 -0.270E+01  0.000E+00 -0.310E+01
    1   -1.502  0.000E+00 -0.615E+00  0.000E+00 -0.705E+00
    1   -1.452  0.000E+00 -0.314E-01  0.000E+00 -0.360E-01
    1   -1.402  0.000E+00 -0.471E-03  0.000E+00 -0.539E-03
    1   -1.352  0.000E+00 -0.222E-05  0.000E+00 -0.254E-05
    1   -1.302  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -1.252  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -1.202  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -1.152  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -1.102  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -1.052  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1   -1.002  0.624E-14  0.000E+00  0.631E-14  0.000E+00
    1   -0.952  0.273E-10  0.000E+00  0.276E-10  0.000E+00
    1   -0.902  0.399E-07  0.688E-12  0.403E-07  0.702E-12
    1   -0.852  0.194E-04  0.166E-08  0.196E-04  0.169E-08
    1   -0.802  0.313E-02  0.133E-05  0.317E-02  0.136E-05
    1   -0.752  0.165E+00  0.356E-03  0.167E+00  0.362E-03
    1   -0.702  0.282E+01  0.313E-01  0.285E+01  0.319E-01
    1   -0.652  0.151E+02  0.894E+00  0.153E+02  0.911E+00
    1   -0.602  0.253E+02  0.814E+01  0.257E+02  0.830E+01
    1   -0.552  0.152E+02  0.231E+02  0.157E+02  0.236E+02
    1   -0.502  0.389E+01  0.213E+02  0.411E+01  0.219E+02
    1   -0.452 -0.156E+01  0.843E+01 -0.160E+01  0.883E+01
    1   -0.402 -0.842E+00 -0.111E+00 -0.873E+00 -0.775E-01
    1   -0.352 -0.817E-01 -0.148E+01 -0.848E-01 -0.153E+01
    1   -0.302 -0.924E-03 -0.276E+00 -0.107E-02 -0.288E+00
    1   -0.252  0.926E-01 -0.130E-01  0.881E-01 -0.136E-01
    1   -0.202  0.216E+01 -0.182E-03  0.205E+01 -0.189E-03
    1   -0.152  0.157E+02  0.370E-03  0.149E+02  0.355E-03
    1   -0.102  0.332E+02  0.352E-01  0.314E+02  0.338E-01
    1   -0.052  0.145E+02  0.109E+01  0.137E+02  0.104E+01
    1   -0.002 -0.378E+01  0.107E+02 -0.358E+01  0.102E+02
    1    0.048 -0.179E+01  0.312E+02 -0.168E+01  0.296E+02
    1    0.098 -0.140E+00  0.219E+02 -0.131E+00  0.208E+02
    1    0.148 -0.307E-02 -0.194E+01 -0.288E-02 -0.187E+01
    1    0.198 -0.209E-04 -0.269E+01 -0.195E-04 -0.254E+01
    1    0.248 -0.457E-07 -0.301E+00 -0.427E-07 -0.284E+00
    1    0.298  0.000E+00 -0.897E-02  0.000E+00 -0.843E-02
    1    0.348  0.000E+00 -0.816E-04  0.000E+00 -0.765E-04
    1    0.398  0.000E+00 -0.238E-06  0.000E+00 -0.222E-06
    1    0.448  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    0.498  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    0.548  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    0.598  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    0.648  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    0.698  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    0.748  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    0.798  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    0.848  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    0.898  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    0.948  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    0.998  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    1.048  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    1.098  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    1.148  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    1.198  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    1.248  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    1.298  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    1.348  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    1.398  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    1.448  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    1.498  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    1.548  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    1.598  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    1.648  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    1.698  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    1.748  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    1.798  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    1.848  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    1.898  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    1.948  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    1.998  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    2.048  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    2.098  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    2.148  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    2.198  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    2.248  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    2.298  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    2.348  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    1    2.398  0.000E+00  0.000E+00  0.000E+00  0.000E+00
