  -14.761  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 -14.711  0.169E-02  0.169E-02  0.168E-02  0.168E-02  0.175E-05  0.175E-05  0.175E-05  0.175E-05  0.316E-05  0.316E-05  0.316E-05  0.316E-05
 -14.661  0.169E-02  0.169E-02  0.165E-02  0.165E-02  0.699E-05  0.698E-05  0.699E-05  0.698E-05  0.122E-04  0.122E-04  0.122E-04  0.122E-04
 -14.611  0.169E-02  0.169E-02  0.160E-02  0.160E-02  0.160E-04  0.160E-04  0.160E-04  0.160E-04  0.273E-04  0.273E-04  0.273E-04  0.273E-04
 -14.561  0.175E-02  0.175E-02  0.159E-02  0.159E-02  0.307E-04  0.307E-04  0.307E-04  0.307E-04  0.507E-04  0.506E-04  0.507E-04  0.506E-04
 -14.511  0.175E-02  0.175E-02  0.150E-02  0.150E-02  0.491E-04  0.491E-04  0.491E-04  0.491E-04  0.785E-04  0.785E-04  0.785E-04  0.785E-04
 -14.461  0.184E-02  0.184E-02  0.146E-02  0.146E-02  0.745E-04  0.745E-04  0.745E-04  0.745E-04  0.116E-03  0.116E-03  0.116E-03  0.116E-03
 -14.411  0.193E-02  0.193E-02  0.140E-02  0.140E-02  0.107E-03  0.107E-03  0.107E-03  0.107E-03  0.161E-03  0.161E-03  0.161E-03  0.161E-03
 -14.361  0.208E-02  0.208E-02  0.135E-02  0.135E-02  0.147E-03  0.147E-03  0.147E-03  0.147E-03  0.217E-03  0.217E-03  0.217E-03  0.217E-03
 -14.311  0.226E-02  0.226E-02  0.130E-02  0.130E-02  0.198E-03  0.198E-03  0.198E-03  0.198E-03  0.283E-03  0.283E-03  0.283E-03  0.283E-03
 -14.261  0.252E-02  0.252E-02  0.126E-02  0.126E-02  0.263E-03  0.263E-03  0.263E-03  0.263E-03  0.365E-03  0.365E-03  0.365E-03  0.365E-03
 -14.211  0.280E-02  0.280E-02  0.121E-02  0.121E-02  0.339E-03  0.339E-03  0.339E-03  0.339E-03  0.457E-03  0.457E-03  0.457E-03  0.457E-03
 -14.161  0.318E-02  0.318E-02  0.116E-02  0.116E-02  0.435E-03  0.435E-03  0.435E-03  0.435E-03  0.572E-03  0.572E-03  0.572E-03  0.572E-03
 -14.111  0.363E-02  0.363E-02  0.112E-02  0.112E-02  0.551E-03  0.551E-03  0.551E-03  0.551E-03  0.704E-03  0.704E-03  0.704E-03  0.704E-03
 -14.061  0.420E-02  0.420E-02  0.108E-02  0.108E-02  0.696E-03  0.696E-03  0.696E-03  0.696E-03  0.864E-03  0.864E-03  0.864E-03  0.864E-03
 -14.011  0.488E-02  0.488E-02  0.104E-02  0.104E-02  0.870E-03  0.869E-03  0.870E-03  0.869E-03  0.105E-02  0.105E-02  0.105E-02  0.105E-02
 -13.961  0.574E-02  0.574E-02  0.997E-03  0.997E-03  0.109E-02  0.109E-02  0.109E-02  0.109E-02  0.128E-02  0.128E-02  0.128E-02  0.128E-02
 -13.911  0.678E-02  0.678E-02  0.953E-03  0.953E-03  0.136E-02  0.136E-02  0.136E-02  0.136E-02  0.155E-02  0.155E-02  0.155E-02  0.155E-02
 -13.861  0.810E-02  0.810E-02  0.918E-03  0.918E-03  0.170E-02  0.170E-02  0.170E-02  0.170E-02  0.189E-02  0.189E-02  0.189E-02  0.189E-02
 -13.811  0.974E-02  0.974E-02  0.877E-03  0.877E-03  0.213E-02  0.213E-02  0.213E-02  0.213E-02  0.230E-02  0.230E-02  0.230E-02  0.230E-02
 -13.761  0.117E-01  0.117E-01  0.832E-03  0.832E-03  0.265E-02  0.265E-02  0.265E-02  0.265E-02  0.280E-02  0.280E-02  0.280E-02  0.280E-02
 -13.711  0.145E-01  0.145E-01  0.803E-03  0.803E-03  0.339E-02  0.339E-02  0.339E-02  0.339E-02  0.347E-02  0.347E-02  0.347E-02  0.347E-02
 -13.661  0.179E-01  0.179E-01  0.756E-03  0.756E-03  0.429E-02  0.429E-02  0.429E-02  0.429E-02  0.427E-02  0.427E-02  0.427E-02  0.427E-02
 -13.611  0.228E-01  0.228E-01  0.730E-03  0.730E-03  0.560E-02  0.560E-02  0.560E-02  0.560E-02  0.542E-02  0.542E-02  0.542E-02  0.542E-02
 -13.561  0.292E-01  0.292E-01  0.687E-03  0.687E-03  0.734E-02  0.734E-02  0.734E-02  0.734E-02  0.690E-02  0.690E-02  0.690E-02  0.690E-02
 -13.511  0.389E-01  0.389E-01  0.662E-03  0.662E-03  0.999E-02  0.999E-02  0.999E-02  0.999E-02  0.913E-02  0.913E-02  0.913E-02  0.913E-02
 -13.461  0.540E-01  0.540E-01  0.629E-03  0.629E-03  0.141E-01  0.141E-01  0.141E-01  0.141E-01  0.125E-01  0.125E-01  0.125E-01  0.125E-01
 -13.411  0.830E-01  0.830E-01  0.634E-03  0.634E-03  0.222E-01  0.221E-01  0.222E-01  0.221E-01  0.190E-01  0.190E-01  0.190E-01  0.190E-01
 -13.361  0.430E+00  0.431E+00  0.161E-02  0.161E-02  0.118E+00  0.118E+00  0.118E+00  0.118E+00  0.968E-01  0.970E-01  0.968E-01  0.970E-01
 -13.311  0.101E+00  0.101E+00  0.363E-03  0.363E-03  0.276E-01  0.277E-01  0.276E-01  0.277E-01  0.228E-01  0.228E-01  0.228E-01  0.228E-01
 -13.261  0.818E-01  0.818E-01  0.189E-03  0.189E-03  0.224E-01  0.224E-01  0.224E-01  0.224E-01  0.184E-01  0.184E-01  0.184E-01  0.184E-01
 -13.211  0.646E-01  0.647E-01  0.541E-04  0.541E-04  0.179E-01  0.179E-01  0.179E-01  0.179E-01  0.144E-01  0.144E-01  0.144E-01  0.144E-01
 -13.161  0.522E+00  0.522E+00  0.175E-04  0.175E-04  0.148E+00  0.148E+00  0.148E+00  0.148E+00  0.113E+00  0.113E+00  0.113E+00  0.113E+00
 -13.111  0.516E+00  0.516E+00  0.107E-06  0.107E-06  0.150E+00  0.150E+00  0.150E+00  0.150E+00  0.108E+00  0.108E+00  0.108E+00  0.108E+00
 -13.061  0.275E+00  0.275E+00  0.888E-06  0.889E-06  0.820E-01  0.820E-01  0.820E-01  0.820E-01  0.555E-01  0.555E-01  0.555E-01  0.555E-01
 -13.011  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 -12.961  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 -12.911  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 -12.861  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 -12.811  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 -12.761  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 -12.711  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 -12.661  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 -12.611  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
