  0.167927995      -7.55188465E-02   1.07648499E-04
  0.184621006      -7.54928216E-02   1.18317956E-04
  0.201314002      -7.54649714E-02   1.29375781E-04
  0.218006998      -7.54344836E-02   1.38995427E-04
  0.234698996      -7.54020065E-02   1.49210275E-04
  0.251392007      -7.53665939E-02   1.59883115E-04
  0.268085003      -7.53298551E-02   1.69330102E-04
  0.284777999      -7.52898902E-02   1.79456969E-04
  0.301470995      -7.52483979E-02   1.89265527E-04
  0.318163991      -7.52042606E-02   1.98845170E-04
  0.334856004      -7.51582533E-02   2.08311641E-04
  0.351549000      -7.51102418E-02   2.17647917E-04
  0.368241996      -7.50607550E-02   2.27007535E-04
  0.384934992      -7.50081614E-02   2.35543310E-04
  0.401627988      -7.49546438E-02   2.44090232E-04
  0.418321013      -7.48984143E-02   2.52732891E-04
  0.435012996      -7.48407841E-02   2.60715082E-04
  0.451705992      -7.47808293E-02   2.68990610E-04
  0.468398988      -7.47190267E-02   2.76601029E-04
  0.485092014      -7.46560469E-02   2.83903530E-04
  0.501784980      -7.45915771E-02   2.91604549E-04
  0.518477023      -7.45245293E-02   2.98965257E-04
  0.535170019      -7.44570866E-02   3.05297785E-04
  0.551863015      -7.43872076E-02   3.12336168E-04
  0.568556011      -7.43162557E-02   3.18461156E-04
  0.585249007      -7.42439628E-02   3.24596214E-04
  0.601942003      -7.41706416E-02   3.30134266E-04
  0.618633986      -7.40950778E-02   3.34971875E-04
  0.635326982      -7.40193352E-02   3.40209837E-04
  0.652019978      -7.39422888E-02   3.45158944E-04
  0.668712974      -7.38640651E-02   3.49790411E-04
  0.685406029      -7.37851933E-02   3.53516545E-04
  0.702098012      -7.37049282E-02   3.57339188E-04
  0.718791008      -7.36236945E-02   3.60484642E-04
  0.735484004      -7.35423863E-02   3.63997300E-04
  0.752177000      -7.34598264E-02   3.66398686E-04
  0.768869996      -7.33774975E-02   3.68743553E-04
  0.785562992      -7.32940212E-02   3.70991736E-04
  0.802254975      -7.32103810E-02   3.72097798E-04
  0.818947971      -7.31263608E-02   3.73566087E-04
  0.835641026      -7.30421469E-02   3.74180556E-04
  0.852334023      -7.29575828E-02   3.74143710E-04
  0.869027019      -7.28733391E-02   3.74429103E-04
  0.885720015      -7.27886036E-02   3.73816438E-04
  0.902411997      -7.27045313E-02   3.72672454E-04
  0.919104993      -7.26207197E-02   3.71216389E-04
  0.935797989      -7.25377202E-02   3.69118527E-04
  0.952490985      -7.24544302E-02   3.66568100E-04
  0.969183981      -7.23717809E-02   3.63363419E-04
  0.985876024      -7.22905546E-02   3.59879836E-04
