  0.167927995       1.99711503E-05  -3.51224877E-02
  0.184621006       1.32430857E-02  -4.34172191E-02
  0.201314002       3.00737210E-02  -4.52627428E-02
  0.218006998       4.72497120E-02  -4.00206856E-02
  0.234698996       6.20400533E-02  -2.81288605E-02
  0.251392007       7.19026029E-02  -1.06888926E-02
  0.268085003       7.44761005E-02   1.00355279E-02
  0.284777999       6.86490685E-02   3.03475372E-02
  0.301470995       5.57223447E-02   4.63312529E-02
  0.318163991       3.88221368E-02   5.57464734E-02
  0.334856004       2.11088229E-02   5.83373979E-02
  0.351549000       5.12376288E-03   5.48628531E-02
  0.368241996      -7.00627733E-03   4.69409116E-02
  0.384934992      -1.42687242E-02   3.71800363E-02
  0.401627988      -1.74303502E-02   2.80224979E-02
  0.418321013      -1.81449987E-02   2.05624420E-02
  0.435012996      -1.77675933E-02   1.47550488E-02
  0.451705992      -1.70228370E-02   1.01297386E-02
  0.468398988      -1.61592234E-02   6.23078365E-03
  0.485092014      -1.51916975E-02   2.77417339E-03
  0.501784980      -1.40782008E-02  -3.78916651E-04
  0.518477023      -1.27685983E-02  -3.28962575E-03
  0.535170019      -1.12192379E-02  -5.95346233E-03
  0.551863015      -9.42798518E-03  -8.32755398E-03
  0.568556011      -7.42867356E-03  -1.03667360E-02
  0.585249007      -5.29055297E-03  -1.20375399E-02
  0.601942003      -3.10344994E-03  -1.33594619E-02
  0.618633986      -9.05066612E-04  -1.44078601E-02
  0.635326982       1.35905482E-03  -1.52240340E-02
  0.652019978       3.74498079E-03  -1.57184321E-02
  0.668712974       6.14400208E-03  -1.57447588E-02
  0.685406029       8.31986032E-03  -1.53227299E-02
  0.702098012       1.01516964E-02  -1.46577572E-02
  0.718791008       1.17120240E-02  -1.39270592E-02
  0.735484004       1.31193688E-02  -1.31630106E-02
  0.752177000       1.44234002E-02  -1.23319188E-02
  0.768869996       1.56417415E-02  -1.14102662E-02
  0.785562992       1.67961549E-02  -1.03490334E-02
  0.802254975       1.78479776E-02  -9.03645996E-03
