-40.00000000	0.00001650	-0.00015258	-0.10813999
-35.00000000	0.00001650	-0.00006780	-0.24336283
-30.00000000	0.00002150	-0.00000534	-4.02621723
-25.00000000	0.00001750	-0.00033772	-0.05181807
-20.00000000	0.00001650	-0.00045756	-0.03606084
-15.00000000	0.00001850	-0.00042288	-0.04374764
-10.00000000	0.00002150	-0.00005332	-0.40322581
-5.00000000	0.00003150	-0.00046278	-0.06806690
0.00000000	0.00002750	0.00078296	0.03512312
5.00000000	0.00002350	-0.00078440	-0.02995920
10.00000000	0.00003250	0.00056600	0.05742049
15.00000000	0.00003150	0.00052238	0.06030093
20.00000000	0.00005950	0.00116020	0.05128426
25.00000000	0.00006350	0.00022368	0.28388770
30.00000000	0.00006650	0.00010712	0.62079910
35.00000000	0.00006650	-0.00049972	-0.13307452
40.00000000	0.00007350	-0.00022264	-0.33012936
40.00000000	0.00007750	0.00047672	0.16256922
35.00000000	0.00008650	0.00032560	0.26566339
30.00000000	0.00009150	0.00012264	0.74608611
25.00000000	0.00009450	0.00049116	0.19240166
20.00000000	0.00010050	-0.00045392	-0.22140465
15.00000000	0.00010650	0.00018082	0.58898352
10.00000000	0.00010450	0.00054096	0.19317510
5.00000000	0.00010050	-0.00006414	-1.56688494
0.00000000	0.00010650	0.00015962	0.66720962
-5.00000000	0.00007050	0.00049420	0.14265480
-10.00000000	0.00008150	0.00003840	2.12239583
-15.00000000	0.00008150	0.00065742	0.12396946
-20.00000000	0.00008150	0.00054416	0.14977213
-25.00000000	0.00008250	0.00035014	0.23562004
-30.00000000	0.00009150	0.00014092	0.64930457
-35.00000000	0.00009150	-0.00010102	-0.90576124
-40.00000000	0.00009850	0.00007560	1.30291005
