802.00000000	-0.00340788	-0.00006890	0.02021787
803.00000000	-0.00365713	-0.00007265	0.01986530
804.00000000	-0.00413624	-0.00008115	0.01961927
805.00000000	-0.00438529	-0.00008440	0.01924617
806.00000000	-0.00461059	-0.00008790	0.01906480
807.00000000	-0.00494734	-0.00009265	0.01872723
808.00000000	-0.00507289	-0.00009115	0.01796805
809.00000000	-0.00524387	-0.00009365	0.01785895
810.00000000	-0.00544667	-0.00009840	0.01806610
811.00000000	-0.00537015	-0.00009290	0.01729933
812.00000000	-0.00536559	-0.00009190	0.01712767
813.00000000	-0.00576658	-0.00009990	0.01732395
814.00000000	-0.00591226	-0.00010090	0.01706622
815.00000000	-0.00586385	-0.00009840	0.01678077
816.00000000	-0.00610637	-0.00010265	0.01681033
817.00000000	-0.00644580	-0.00010790	0.01673957
818.00000000	-0.00649067	-0.00010590	0.01631572
819.00000000	-0.00647439	-0.00010365	0.01600922
820.00000000	-0.00682928	-0.00010840	0.01587283
821.00000000	-0.00728739	-0.00011640	0.01597280
822.00000000	-0.00747707	-0.00011615	0.01553415
823.00000000	-0.00746348	-0.00011290	0.01512700
824.00000000	-0.00754833	-0.00011190	0.01482448
825.00000000	-0.00771475	-0.00011190	0.01450467
826.00000000	-0.00780611	-0.00011240	0.01439898
827.00000000	-0.00803217	-0.00011515	0.01433610
828.00000000	-0.00809310	-0.00011690	0.01444440
829.00000000	-0.00827395	-0.00011590	0.01400783
830.00000000	-0.00840942	-0.00011615	0.01381190
831.00000000	-0.00867230	-0.00011890	0.01371033
832.00000000	-0.00904761	-0.00012215	0.01350080
833.00000000	-0.00885578	-0.00011690	0.01320043
834.00000000	-0.00860002	-0.00010940	0.01272090
835.00000000	-0.00892845	-0.00011190	0.01253298
836.00000000	-0.00943588	-0.00011840	0.01254785
837.00000000	-0.00941407	-0.00011765	0.01249725
838.00000000	-0.00958491	-0.00011665	0.01217018
839.00000000	-0.00956363	-0.00011590	0.01211883
840.00000000	-0.00980830	-0.00011815	0.01204593
841.00000000	-0.00996613	-0.00011815	0.01185515
842.00000000	-0.01006653	-0.00011665	0.01158790
843.00000000	-0.01038160	-0.00012190	0.01174193
844.00000000	-0.01019068	-0.00011790	0.01156940
845.00000000	-0.01044510	-0.00011890	0.01138333
