400	164.18928
401.00119	162.36761
402.00239	160.54593
403.00358	159.58934
404.00477	159.0954
405.00597	158.60578
406.00716	158.28559
407.00835	157.96541
408.00955	157.69197
409.01074	157.50027
410.01193	157.30858
411.01313	157.18962
412.01432	157.10692
413.01551	157.02422
414.01671	157.02929
415.0179	157.04047
416.01909	157.06247
417.02029	157.13888
418.02148	157.2153
419.02267	157.30307
420.02387	157.41104
421.02506	157.51902
422.02625	157.63851
423.02745	157.76886
424.02864	157.89921
425.02983	158.04117
426.03103	158.18992
427.03222	158.33866
428.03341	158.50322
429.03461	158.67431
430.0358	158.84539
431.03699	159.5612
432.03819	160.46471
433.03938	161.36822
434.04057	162.37296
435.04177	163.41356
436.04296	164.45416
437.04415	165.49046
438.04535	166.52482
439.04654	167.55918
440.04773	168.59428
441.04893	169.62986
442.05012	170.66545
443.05131	171.6946
444.05251	172.71632
445.0537	173.73804
446.05489	174.7552
447.05609	175.76086
448.05728	176.76653
449.05847	177.7673
450.05967	178.68819
451.06086	179.60907
452.06205	180.52996
453.06325	181.44199
454.06444	182.35159
455.06563	183.26118
456.06683	184.12774
457.06802	184.94429
458.06921	185.76085
459.07041	186.56965
460.0716	187.30165
461.07279	188.03364
462.07399	188.76563
463.07518	189.43938
464.07637	190.08452
465.07757	190.72966
466.07876	191.33989
467.07995	191.80872
468.08115	192.27755
469.08234	192.74639
470.08353	193.14044
471.08473	193.49811
472.08592	193.85579
473.08711	194.19578
474.08831	194.36505
475.0895	194.53433
476.09069	194.7036
477.09189	194.79174
478.09308	194.78451
479.09427	194.77728
480.09547	194.77006
481.09666	194.62597
482.09785	194.44086
483.09905	194.25575
484.10024	194.06651
485.10143	193.68905
486.10263	193.31159
487.10382	192.93413
488.10501	192.52574
489.10621	192.00394
490.1074	191.48214
491.10859	190.96034
492.10979	190.3945
493.11098	189.74564
494.11217	189.09678
495.11337	188.44792
496.11456	187.7592
497.11575	187.01483
498.11695	186.27045
499.11814	185.52607
500.11933	184.76595
501.12053	183.98449
502.12172	183.20303
503.12291	182.42157
504.12411	181.63559
505.1253	180.84181
506.12649	180.04804
507.12768	179.25426
508.12888	178.46441
509.13007	177.68679
510.13126	176.90918
511.13246	176.13157
512.13365	175.35629
513.13484	174.6253
514.13604	173.8943
515.13723	173.16331
516.13842	172.43232
517.13962	171.74306
518.14081	171.06503
519.142	170.387
520.1432	169.70897
521.14439	169.05858
522.14558	168.44148
523.14678	167.82437
524.14797	167.20727
525.14916	166.60088
526.15036	166.21394
527.15155	165.827
528.15274	165.44005
529.15394	165.05311
530.15513	164.74036
531.15632	164.48502
532.15752	164.22968
533.15871	163.97434
534.1599	163.71924
535.1611	163.52503
536.16229	163.33082
537.16348	163.13661
538.16468	162.9424
539.16587	162.76467
540.16706	162.61567
541.16826	162.46667
542.16945	162.31768
543.17064	162.16868
544.17184	162.03655
545.17303	161.91374
546.17422	161.79093
547.17542	161.66813
548.17661	161.54532
549.1778	161.44597
550.179	161.3511
551.18019	161.25622
552.18138	161.16135
553.18258	161.06648
554.18377	160.99026
555.18496	160.91502
556.18616	160.83978
557.18735	160.76455
558.18854	160.68931
559.18974	160.62795
560.19093	160.56699
561.19212	160.50604
562.19332	160.44509
563.19451	160.38414
564.1957	160.33324
565.1969	160.28343
566.19809	160.23361
567.19928	160.1838
568.20048	160.13398
569.20167	160.09145
570.20286	160.05146
571.20406	160.01148
572.20525	159.97149
573.20644	159.9315
574.20764	159.8949
575.20883	159.86192
576.21002	159.82894
577.21122	159.79596
578.21241	159.76298
579.2136	159.73078
580.2148	159.7038
